time_ajustado	gFx	gFy	gFz	TgF
3,538165155	0,0811	0,4121	-0,2103	0,47
3,53899453	0,0838	0,4063	-0,2165	0,468
3,539726822	0,0877	0,4002	-0,2204	0,465
3,540389947	0,0921	0,3955	-0,2218	0,463
3,540902967	0,0958	0,3909	-0,2223	0,46
3,54137203	0,0987	0,3867	-0,2218	0,457
3,541862447	0,1021	0,384	-0,2211	0,455
3,542296874	0,1055	0,3821	-0,2206	0,454
3,543806405	0,1102	0,3799	-0,2184	0,452
3,544819686	0,1158	0,377	-0,2152	0,449
3,546133853	0,1217	0,3735	-0,2113	0,446
3,555963436	0,127	0,3696	-0,205	0,441
3,557111301	0,1334	0,3659	-0,1966	0,436
3,557617134	0,14	0,3635	-0,1881	0,433
3,558272186	0,1454	0,3613	-0,1793	0,429
3,558865988	0,151	0,3601	-0,1693	0,426
3,559537447	0,1578	0,3611	-0,1586	0,425
3,560038592	0,1637	0,3635	-0,1478	0,425
3,560470415	0,1693	0,3662	-0,1368	0,426
3,561086978	0,1771	0,3686	-0,1261	0,428
3,561524634	0,1869	0,3689	-0,1148	0,429
3,56194828	0,1962	0,3686	-0,1029	0,43
3,562354478	0,2035	0,3698	-0,0914	0,432
3,562903957	0,2096	0,3726	-0,0796	0,435
3,566617342	0,216	0,376	-0,0667	0,439
3,567790832	0,2221	0,3845	-0,054	0,447
3,568348697	0,2257	0,4016	-0,0445	0,463
3,568858072	0,2277	0,4214	-0,0384	0,481
3,569310259	0,2299	0,4378	-0,0293	0,495
3,569765051	0,2335	0,4498	-0,0176	0,507
3,570215624	0,2379	0,4573	-0,0061	0,516
3,571678905	0,2426	0,462	0,0056	0,522
3,572861561	0,248	0,4673	0,0183	0,529
3,574048332	0,2531	0,4734	0,0301	0,538
3,575597134	0,2572	0,4776	0,0403	0,544
3,576714686	0,2595	0,481	0,0506	0,549
3,577330155	0,2614	0,4849	0,0603	0,554
3,578422342	0,2639	0,4876	0,0691	0,559
3,580686405	0,2656	0,4901	0,0769	0,563
3,58105078	0,2653	0,4935	0,0828	0,566
3,583120832	0,2636	0,4967	0,087	0,569
3,58627229	0,2621	0,5001	0,0904	0,572
3,586919634	0,2607	0,5042	0,0916	0,575
3,587224947	0,2587	0,5079	0,0919	0,577
3,587438905	0,255	0,5123	0,0916	0,58
3,588373124	0,2499	0,5164	0,0894	0,581
3,589558332	0,2448	0,5206	0,087	0,582
3,591327499	0,2409	0,525	0,0845	0,584
3,592870728	0,2367	0,5291	0,0813	0,585
3,593376509	0,2316	0,5343	0,0777	0,587
3,594601144	0,2257	0,5401	0,0752	0,59
3,59577703	0,2187	0,5463	0,0738	0,593
3,59835078	0,2106	0,5531	0,0725	0,596
3,59944604	0,2025	0,5607	0,0711	0,6
3,599904999	0,1952	0,568	0,0699	0,605
3,600665832	0,1883	0,576	0,0699	0,61
3,602078124	0,181	0,5848	0,0704	0,616
3,603222551	0,1734	0,5939	0,0701	0,623
3,604231561	0,1661	0,6024	0,0677	0,629
3,605361301	0,1573	0,6122	0,0647	0,635
3,606422447	0,1485	0,623	0,063	0,644
3,60761729	0,1405	0,6339	0,0613	0,652
3,608839113	0,1314	0,6464	0,0594	0,662
3,609987707	0,1214	0,6596	0,0584	0,673
3,611469686	0,1116	0,6721	0,0559	0,684
3,612461926	0,1016	0,6848	0,0533	0,694
3,615511561	0,0906	0,6975	0,0515	0,705
3,616699478	0,0801	0,7099	0,0486	0,716
3,619332811	0,0694	0,7241	0,045	0,729
3,621199217	0,0581	0,7388	0,0415	0,742
3,622231353	0,0469	0,7534	0,0391	0,756
3,62328354	0,0391	0,7563	0,043	0,759
3,623974217	0,0386	0,7084	0,0603	0,712
3,624541197	0,0237	0,6816	0,0718	0,686
3,625058332	0,0032	0,7197	0,0791	0,724
3,625581301	0	0,7598	0,0579	0,762
3,627150155	0,001	0,8003	-0,0049	0,8
3,627717915	-0,0029	0,8462	-0,0655	0,849
3,628626509	-0,0137	0,8922	-0,098	0,898
3,631281769	-0,0325	0,9332	-0,0938	0,938
3,63182854	-0,0589	0,9699	-0,066	0,974
3,63215229	-0,0867	1,0021	-0,0296	1,006
3,633850572	-0,1146	1,0302	0,0002	1,037
3,635376717	-0,1409	1,0578	0,0198	1,067
3,636148384	-0,162	1,0874	0,031	1,1
3,638556092	-0,1783	1,1177	0,0352	1,132
3,639148488	-0,1915	1,1484	0,0352	1,165
3,639761353	-0,2013	1,179	0,0352	1,197
3,641135363	-0,2089	1,2083	0,0342	1,227
3,641859322	-0,2147	1,2352	0,033	1,254
3,643537967	-0,2184	1,2596	0,0323	1,279
3,64427229	-0,2204	1,2825	0,032	1,302
3,645679999	-0,2196	1,3033	0,0327	1,322
3,646798957	-0,2162	1,3231	0,0327	1,341
3,652347915	-0,2128	1,3412	0,0325	1,358
3,65385479	-0,2094	1,3573	0,0301	1,374
3,654664999	-0,2045	1,3727	0,0247	1,388
3,655396353	-0,1976	1,3866	0,019	1,401
3,655860155	-0,1905	1,3983	0,0142	1,411
3,656470363	-0,1857	1,4054	0,0134	1,418
3,657043072	-0,1835	1,4091	0,0173	1,421
3,657454738	-0,1849	1,4111	0,0222	1,423
3,657834165	-0,1861	1,4106	0,0266	1,423
3,659283697	-0,1842	1,4091	0,0298	1,421
3,65986953	-0,1813	1,4081	0,0332	1,42
3,661111874	-0,1747	1,4059	0,0391	1,417
3,662708488	-0,1637	1,4013	0,0447	1,412
3,664960832	-0,15	1,3944	0,0489	1,403
3,666301092	-0,1356	1,3881	0,0528	1,396
3,66718578	-0,1217	1,3817	0,0562	1,388
3,667683697	-0,1075	1,3742	0,0579	1,38
3,668713072	-0,0919	1,3656	0,0589	1,37
3,670452499	-0,076	1,3554	0,0616	1,359
3,671239061	-0,063	1,3441	0,063	1,347
3,671943228	-0,0523	1,3329	0,0638	1,335
3,673231822	-0,0432	1,3199	0,0652	1,322
3,674402759	-0,0367	1,3065	0,066	1,309
3,675697238	-0,0335	1,294	0,0655	1,296
3,676787082	-0,0335	1,283	0,065	1,285
3,677933697	-0,0359	1,273	0,0647	1,275
3,679350832	-0,0384	1,263	0,0647	1,265
3,681772186	-0,042	1,2515	0,0647	1,254
3,683558697	-0,0474	1,2401	0,0647	1,243
3,684127811	-0,054	1,2295	0,0657	1,232
3,684804374	-0,0599	1,219	0,0672	1,222
3,685657967	-0,0645	1,208	0,0696	1,212
3,686615832	-0,0691	1,1978	0,0723	1,202
3,687868644	-0,0735	1,188	0,0743	1,193
3,688933905	-0,0789	1,1775	0,0762	1,183
3,690151457	-0,0843	1,1663	0,0794	1,172
3,691408384	-0,088	1,1548	0,0813	1,161
3,692518072	-0,0906	1,1428	0,0843	1,149
3,693726249	-0,0933	1,1301	0,0889	1,137
3,695036613	-0,0958	1,1191	0,0921	1,127
3,695982238	-0,1002	1,1091	0,0938	1,118
3,698609009	-0,1055	1,0979	0,098	1,107
3,699729113	-0,1085	1,0878	0,1014	1,098
3,700249374	-0,109	1,0786	0,1031	1,089
3,701153228	-0,1072	1,0678	0,1048	1,078
3,702441613	-0,1043	1,0566	0,1063	1,067
3,703814322	-0,1026	1,0453	0,1094	1,056
3,704681144	-0,0992	1,0353	0,1121	1,046
3,705888697	-0,0953	1,0258	0,1143	1,037
3,707324009	-0,0916	1,0165	0,1163	1,027
3,708133697	-0,0882	1,007	0,1173	1,018
3,709548488	-0,0843	0,9984	0,1187	1,009
3,711019842	-0,0808	0,9911	0,1192	1,002
3,711834322	-0,0765	0,9843	0,1202	0,995
3,713132342	-0,0704	0,9772	0,1212	0,987
3,715947759	-0,0655	0,9694	0,1219	0,979
3,717309269	-0,0613	0,9616	0,1229	0,971
3,717994842	-0,0574	0,9545	0,1246	0,964
3,71867203	-0,0555	0,9476	0,1258	0,958
3,719767603	-0,0562	0,9413	0,1253	0,951
3,720632082	-0,0577	0,9356	0,1243	0,946
3,722017342	-0,0572	0,9298	0,1241	0,94
3,723131092	-0,0555	0,9232	0,1253	0,933
3,724253801	-0,054	0,9156	0,1251	0,926
3,725192603	-0,0523	0,9083	0,1239	0,918
3,727018749	-0,0469	0,9019	0,1243	0,912
3,72757203	-0,0379	0,8968	0,1234	0,906
3,728887863	-0,0273	0,8934	0,1226	0,902
3,730413749	-0,0166	0,8893	0,1239	0,898
3,731890467	-0,0054	0,8843	0,127	0,893
3,732608176	0,0081	0,8809	0,129	0,89
3,738287342	0,0215	0,8777	0,1295	0,888
3,740620467	0,0323	0,8731	0,13	0,883
3,741348384	0,0418	0,8692	0,129	0,88
3,742457342	0,0508	0,866	0,1273	0,877
3,743602342	0,0591	0,8631	0,1258	0,874
3,744220051	0,0664	0,8597	0,1231	0,871
3,744754426	0,0733	0,8558	0,119	0,867
3,745358332	0,0806	0,8506	0,1151	0,862
3,74595104	0,0884	0,8465	0,1112	0,858
3,747473332	0,0948	0,8448	0,1055	0,857
3,748646926	0,1004	0,8443	0,1004	0,856
3,749711769	0,1065	0,845	0,0953	0,857
3,751671301	0,1104	0,847	0,0884	0,859
3,752222447	0,1136	0,8489	0,0823	0,86
3,752585884	0,1175	0,8506	0,0774	0,862
3,752903592	0,1221	0,8509	0,0733	0,863
3,753198905	0,1263	0,8511	0,0684	0,863
3,757629217	0,1287	0,8533	0,0613	0,865
3,758614894	0,1297	0,8558	0,053	0,867
3,759014738	0,128	0,8565	0,0447	0,867
3,759337186	0,1258	0,8575	0,0371	0,867
3,759650624	0,1251	0,8599	0,0286	0,869
3,760462342	0,1236	0,8648	0,0183	0,874
3,761542707	0,1224	0,8692	0,0088	0,878
3,763015676	0,1221	0,8726	0,001	0,881
3,780820103	0,1224	0,877	-0,0068	0,886
3,785717863	0,1219	0,8819	-0,0144	0,89
3,787120624	0,1221	0,8883	-0,02	0,897
3,788016978	0,1224	0,8951	-0,0251	0,904
3,788593436	0,1209	0,9017	-0,0308	0,91
3,789093853	0,1192	0,9078	-0,0364	0,916
3,789564686	0,1177	0,9127	-0,0435	0,921
3,790014582	0,1163	0,9178	-0,0511	0,927
3,790415936	0,1163	0,9249	-0,0581	0,934
3,791190936	0,116	0,9332	-0,0647	0,943
3,79156328	0,1151	0,9395	-0,0696	0,949
3,791934738	0,1156	0,945	-0,0743	0,955
3,792266717	0,1153	0,9513	-0,0791	0,962
3,792615832	0,1138	0,9586	-0,083	0,969
3,792966717	0,1114	0,9662	-0,0872	0,976
3,793300832	0,1087	0,9723	-0,0916	0,983
3,793654947	0,108	0,9777	-0,0948	0,988
3,793982915	0,1085	0,9833	-0,0965	0,994
3,794329686	0,1085	0,9899	-0,097	1,001
3,794739842	0,1072	0,9967	-0,0975	1,007
3,795078124	0,1026	1,0031	-0,0989	1,013
3,795406978	0,0931	1,0092	-0,1011	1,019
3,795759634	0,0816	1,0155	-0,1024	1,024
3,796079582	0,0699	1,0231	-0,1031	1,031
3,796641769	0,0591	1,0307	-0,1036	1,038
3,796980155	0,0476	1,0373	-0,1041	1,044
3,797310207	0,0349	1,0426	-0,1038	1,048
3,797633176	0,0232	1,048	-0,1021	1,053
3,797969113	0,0137	1,0529	-0,0992	1,058
3,801491197	0,0046	1,0561	-0,0975	1,061
3,803389322	-0,0044	1,0583	-0,0955	1,063
3,804202863	-0,0107	1,061	-0,0906	1,065
3,804798124	-0,0171	1,0632	-0,0863	1,067
3,805372238	-0,0249	1,0651	-0,0833	1,069
3,805905259	-0,032	1,0661	-0,0791	1,07
3,806429165	-0,0384	1,0651	-0,0738	1,068
3,807545572	-0,043	1,0634	-0,0677	1,066
3,80876479	-0,0462	1,0617	-0,0623	1,065
3,80980828	-0,0496	1,0607	-0,0569	1,063
3,811529999	-0,053	1,0593	-0,0506	1,062
3,812332134	-0,0569	1,0566	-0,0445	1,059
3,81572328	-0,0591	1,0536	-0,0381	1,056
3,817318384	-0,0606	1,0505	-0,0318	1,053
3,817923332	-0,0608	1,0468	-0,0256	1,049
3,818328644	-0,0594	1,0424	-0,0173	1,044
3,818725467	-0,0596	1,0387	-0,0088	1,04
3,819961561	-0,0606	1,0351	-0,001	1,037
3,820843436	-0,0596	1,0334	0,0078	1,035
3,821957238	-0,0574	1,037	0,0195	1,039
3,823280676	-0,0559	1,0456	0,0354	1,048
3,824444738	-0,0533	1,05	0,0501	1,053
3,825999426	-0,0496	1,047	0,0594	1,05
3,827047811	-0,0457	1,0402	0,0652	1,043
3,827951717	-0,0418	1,0297	0,0696	1,033
3,829170936	-0,0362	1,017	0,0733	1,02
3,832122134	-0,0315	1,0048	0,0779	1,008
3,833207759	-0,0269	0,9928	0,0826	0,997
3,835141926	-0,0212	0,9804	0,0865	0,984
3,835774321	-0,0164	0,9674	0,0909	0,972
3,836195728	-0,0115	0,9555	0,0968	0,96
3,837379321	-0,0061	0,9457	0,1029	0,951
3,838759894	-0,0002	0,9361	0,1087	0,942
3,839378905	0,0056	0,9264	0,1146	0,933
3,840298592	0,0105	0,9178	0,1199	0,926
3,841468696	0,0144	0,91	0,1248	0,919
3,842692394	0,0171	0,9024	0,1292	0,912
3,843960415	0,02	0,8961	0,1331	0,906
3,845115936	0,0227	0,8914	0,1395	0,903
3,846182967	0,0244	0,889	0,1456	0,901
3,849281144	0,0256	0,8878	0,1525	0,901
3,851515832	0,0266	0,8883	0,16	0,903
3,852372915	0,0261	0,89	0,1659	0,906
3,852977551	0,0264	0,8932	0,1713	0,91
3,853502082	0,0273	0,8973	0,1766	0,915
3,853990988	0,0283	0,901	0,1822	0,92
3,855201821	0,0288	0,9044	0,1871	0,924
3,856000884	0,0291	0,9085	0,1903	0,929
3,85694578	0,0283	0,9124	0,1932	0,933
3,858063801	0,0273	0,9161	0,1962	0,937
3,859551092	0,0271	0,9195	0,1981	0,941
3,860663592	0,0269	0,9229	0,1991	0,945
3,861825311	0,0266	0,9261	0,2001	0,948
3,863191509	0,0261	0,9291	0,2006	0,951
3,871000519	0,0259	0,9322	0,2006	0,954
3,87272828	0,0261	0,9359	0,2011	0,958
3,873351196	0,0259	0,94	0,2011	0,962
3,875488228	0,0264	0,9432	0,2006	0,965
3,87589703	0,0271	0,9454	0,1996	0,967
3,876245363	0,0256	0,9479	0,1993	0,969
3,876538957	0,0234	0,9506	0,1991	0,971
3,876828384	0,023	0,9525	0,1974	0,973
3,877113592	0,0234	0,9537	0,1957	0,974
3,87739078	0,0234	0,955	0,1949	0,975
3,877654061	0,0222	0,9569	0,1932	0,976
3,877944946	0,021	0,9591	0,1908	0,978
3,879065728	0,0208	0,9598	0,1886	0,978
3,893535207	0,0203	0,9601	0,1864	0,978
3,896094946	0,0186	0,9606	0,1842	0,978
3,897418801	0,0173	0,9623	0,1822	0,98
3,898014426	0,0164	0,9638	0,1805	0,981
3,898796717	0,0144	0,9647	0,1776	0,981
3,899436092	0,011	0,9674	0,1739	0,983
3,900015936	0,0085	0,9701	0,172	0,985
3,900576874	0,0061	0,9708	0,1708	0,986
3,901085936	0,0049	0,9728	0,1681	0,987
3,901621249	0,0039	0,9757	0,1651	0,99
3,902126821	0,001	0,9786	0,1615	0,992
3,903275728	-0,0024	0,9808	0,1578	0,993
3,903967759	-0,0054	0,9835	0,1546	0,996
3,904430311	-0,0071	0,9872	0,1507	0,999
3,904887551	-0,0098	0,9913	0,1471	1,002
3,905305363	-0,0127	0,9952	0,1427	1,006
3,905728592	-0,0151	0,9982	0,1368	1,008
3,906151926	-0,0166	1,0018	0,1324	1,011
3,906747811	-0,0181	1,0063	0,1295	1,015
3,907182915	-0,0198	1,0112	0,1263	1,019
3,907629842	-0,0232	1,0153	0,1226	1,023
3,908025936	-0,0271	1,0187	0,1187	1,026
3,90843828	-0,0308	1,0241	0,1141	1,031
3,90883203	-0,034	1,03	0,1099	1,036
3,90924854	-0,0359	1,0351	0,1058	1,041
3,912708332	-0,0376	1,0397	0,1014	1,045
3,91511078	-0,0396	1,0434	0,0975	1,049
3,915712863	-0,0398	1,048	0,0928	1,053
3,92530953	-0,0396	1,0536	0,0892	1,058
3,928295051	-0,0401	1,0593	0,0872	1,064
3,928730519	-0,0408	1,0649	0,084	1,069
3,929093488	-0,0406	1,0693	0,0804	1,073
3,929425415	-0,0418	1,0725	0,0772	1,076
3,929759217	-0,0445	1,0754	0,0743	1,079
3,930065311	-0,0462	1,0788	0,0718	1,082
3,930380884	-0,0467	1,0815	0,0701	1,085
3,930965936	-0,0459	1,0839	0,0686	1,087
3,93127453	-0,0457	1,0878	0,0672	1,091
3,931555207	-0,0462	1,0908	0,0652	1,094
3,931886769	-0,0467	1,0927	0,064	1,096
3,932204946	-0,0472	1,0949	0,063	1,098
3,932555624	-0,0476	1,0971	0,0618	1,1
3,932868749	-0,0472	1,0998	0,0613	1,103
3,933157499	-0,0445	1,1013	0,0608	1,104
3,933611717	-0,0428	1,1027	0,0589	1,105
3,935082238	-0,0432	1,1045	0,0577	1,107
3,935929999	-0,0432	1,1049	0,0577	1,107
3,937112342	-0,0435	1,1047	0,0577	1,107
3,938257655	-0,0437	1,1045	0,0579	1,107
3,939605519	-0,044	1,1042	0,0581	1,107
3,94056453	-0,044	1,1045	0,0584	1,107
3,941651405	-0,0437	1,1049	0,0581	1,107
3,942906196	-0,0425	1,1057	0,0584	1,108
3,944153384	-0,0423	1,1057	0,0594	1,108
3,945431874	-0,0423	1,1054	0,0599	1,108
3,950000832	-0,0418	1,104	0,0603	1,106
3,952454478	-0,043	1,1023	0,0611	1,105
3,953210415	-0,0447	1,0998	0,062	1,102
3,954031405	-0,0476	1,0976	0,0628	1,1
3,954763644	-0,0496	1,0962	0,0647	1,099
3,955272446	-0,0489	1,0927	0,0669	1,096
3,955659009	-0,0496	1,0893	0,0689	1,093
3,956126561	-0,0511	1,0874	0,0696	1,091
3,956499999	-0,052	1,0861	0,0696	1,09
3,957540155	-0,0528	1,0832	0,0696	1,087
3,959102603	-0,054	1,0803	0,0706	1,084
3,959918801	-0,0564	1,0786	0,0723	1,082
3,961470467	-0,0596	1,0769	0,0738	1,081
3,962427759	-0,0625	1,0744	0,076	1,079
3,967451509	-0,0655	1,0717	0,0782	1,077
3,968530051	-0,0672	1,0686	0,0794	1,074
3,968968228	-0,0691	1,0661	0,0808	1,071
3,969324165	-0,0713	1,0651	0,0818	1,071
3,969679217	-0,074	1,0642	0,0818	1,07
3,969985259	-0,0767	1,0625	0,0818	1,068
3,971164686	-0,0782	1,0605	0,083	1,067
3,972516457	-0,0799	1,0573	0,0838	1,064
3,973737394	-0,0816	1,0534	0,0848	1,06
3,974556561	-0,0828	1,0505	0,0863	1,057
3,975613436	-0,085	1,0485	0,0882	1,056
3,976860519	-0,086	1,0468	0,0897	1,054
3,978067863	-0,0867	1,0448	0,0909	1,052
3,979239374	-0,0892	1,0422	0,0921	1,05
3,981957134	-0,0906	1,0392	0,0933	1,047
3,984204009	-0,0911	1,0368	0,0936	1,045
3,984682707	-0,0921	1,0353	0,0941	1,044
3,985043905	-0,0928	1,0341	0,096	1,043
3,986786353	-0,0936	1,0329	0,0977	1,042
3,987313905	-0,0943	1,0307	0,0992	1,04
3,987985467	-0,0948	1,0282	0,0997	1,037
3,989149999	-0,0958	1,0263	0,1002	1,036
3,990526144	-0,097	1,0246	0,1019	1,034
3,991875519	-0,098	1,0231	0,1026	1,033
3,992952238	-0,0982	1,0229	0,1031	1,033
3,993976092	-0,097	1,0229	0,1046	1,033
3,995386821	-0,096	1,0221	0,1072	1,032
3,996596196	-0,096	1,0212	0,1087	1,031
3,999174478	-0,096	1,0204	0,1099	1,031
4,000259946	-0,096	1,0199	0,1126	1,031
4,003125832	-0,095	1,019	0,1156	1,03
4,003766092	-0,095	1,0175	0,116	1,028
4,004248019	-0,0958	1,0168	0,1158	1,028
4,004856405	-0,0948	1,017	0,1165	1,028
4,006936405	-0,0946	1,0175	0,1185	1,029
4,007528124	-0,0953	1,0175	0,1202	1,029
4,007907915	-0,0948	1,0185	0,1209	1,03
4,008851926	-0,0941	1,019	0,1226	1,031
4,01003979	-0,0936	1,0182	0,1243	1,03
4,011304999	-0,0926	1,0185	0,1251	1,03
4,012313124	-0,0916	1,0185	0,1268	1,03
4,015186405	-0,0914	1,0187	0,1292	1,031
4,017172811	-0,0904	1,0187	0,1312	1,031
4,017785988	-0,0899	1,0175	0,1334	1,03
4,018250571	-0,0892	1,0168	0,1361	1,03
4,019006821	-0,0877	1,016	0,138	1,029
4,019514009	-0,087	1,0163	0,1387	1,029
4,020923228	-0,087	1,0173	0,1402	1,031
4,02206729	-0,087	1,0182	0,1431	1,032
4,02321104	-0,086	1,0185	0,1463	1,033
4,02421979	-0,0857	1,0185	0,1505	1,033
4,025588905	-0,0875	1,0195	0,1525	1,034
4,026901665	-0,0904	1,0199	0,1537	1,035
4,027974165	-0,0924	1,0207	0,1554	1,037
4,029024634	-0,0936	1,0212	0,1564	1,037
4,031975467	-0,0946	1,0207	0,1578	1,037
4,03325453	-0,0941	1,0207	0,1595	1,037
4,033907082	-0,095	1,0207	0,16	1,038
4,034423644	-0,0997	1,0204	0,16	1,038
4,035944946	-0,1053	1,0214	0,1608	1,039
4,036640936	-0,1124	1,0236	0,1608	1,042
4,037558801	-0,1212	1,0243	0,16	1,044
4,039046144	-0,1268	1,0234	0,1605	1,044
4,039969061	-0,1292	1,0229	0,1629	1,044
4,041054269	-0,128	1,0224	0,1644	1,043
4,042210623	-0,1236	1,0212	0,1634	1,042
4,043736509	-0,118	1,0219	0,1627	1,041
4,044771926	-0,1114	1,0236	0,1637	1,043
4,045978019	-0,1053	1,0246	0,1664	1,043
4,048364738	-0,0987	1,0253	0,1691	1,044
4,049525467	-0,0931	1,026	0,1693	1,044
4,057299113	-0,0899	1,027	0,1681	1,045
4,058092551	-0,0877	1,0292	0,1656	1,046
4,058721248	-0,0867	1,0321	0,1642	1,049
4,059206665	-0,0865	1,0363	0,1622	1,052
4,05968104	-0,0857	1,0402	0,1586	1,056
4,060137186	-0,0843	1,0402	0,1542	1,055
4,06058078	-0,0828	1,0378	0,1485	1,052
4,061049426	-0,0813	1,037	0,1431	1,05
4,061499113	-0,0789	1,0385	0,14	1,051
4,061963488	-0,0762	1,0395	0,1378	1,051
4,062389165	-0,0723	1,0417	0,1348	1,053
4,06854953	-0,0682	1,0434	0,1331	1,054
4,069831926	-0,0655	1,0441	0,1319	1,054
4,070382967	-0,0616	1,0456	0,1309	1,056
4,07091854	-0,0591	1,0468	0,13	1,056
4,071188853	-0,0589	1,0497	0,1287	1,059
4,071464946	-0,0591	1,0551	0,1292	1,065
4,071713384	-0,0603	1,0617	0,1295	1,071
4,071961144	-0,0623	1,0671	0,1275	1,076
4,072928384	-0,0638	1,0681	0,1253	1,077
4,073899842	-0,0655	1,0673	0,1221	1,076
4,075343436	-0,0672	1,0683	0,1185	1,077
4,076310467	-0,0679	1,0705	0,1165	1,079
4,077457811	-0,0682	1,0722	0,1158	1,081
4,079084009	-0,0672	1,0717	0,1168	1,08
4,090205311	-0,0647	1,07	0,1195	1,079
4,091274165	-0,0625	1,0717	0,1236	1,081
4,091647342	-0,0616	1,0766	0,1285	1,086
4,092004165	-0,0611	1,0822	0,1324	1,092
4,092335832	-0,0596	1,0866	0,1341	1,096
4,092655051	-0,0581	1,0888	0,1351	1,099
4,09295953	-0,0574	1,0903	0,137	1,1
4,093267811	-0,0564	1,0915	0,1392	1,102
4,093573384	-0,055	1,0915	0,1407	1,102
4,093865311	-0,0542	1,0918	0,1409	1,102
4,094142394	-0,0533	1,0922	0,1409	1,103
4,094438696	-0,0511	1,0937	0,1419	1,104
4,094779478	-0,0508	1,0949	0,1422	1,105
4,095682967	-0,0525	1,0944	0,1412	1,105
4,100049061	-0,0537	1,0915	0,1407	1,102
4,101074113	-0,0537	1,0883	0,1407	1,099
4,101444686	-0,0528	1,0859	0,1414	1,096
4,10174229	-0,0511	1,0839	0,1409	1,094
4,102026717	-0,0503	1,083	0,1397	1,093
4,103111561	-0,0503	1,083	0,1392	1,093
4,104165363	-0,0479	1,0822	0,1385	1,092
4,105399946	-0,045	1,0808	0,1375	1,09
4,106530571	-0,0457	1,0813	0,1368	1,091
4,107720415	-0,0469	1,0822	0,1365	1,092
4,108980884	-0,0476	1,0822	0,1358	1,092
4,110213748	-0,0459	1,0835	0,1341	1,093
4,111679738	-0,0432	1,0832	0,1295	1,092
4,112562707	-0,0464	1,0827	0,1241	1,091
4,114685571	-0,0523	1,0822	0,1195	1,09
4,11669854	-0,055	1,08	0,1185	1,088
4,11785578	-0,0562	1,0771	0,1236	1,086
4,118240988	-0,0599	1,073	0,1282	1,082
4,119268748	-0,064	1,07	0,1278	1,08
4,12030354	-0,0647	1,0686	0,1192	1,077
4,121478748	-0,0625	1,0661	0,1082	1,073
4,122608384	-0,0603	1,0644	0,0987	1,071
4,123770936	-0,0613	1,0627	0,0919	1,068
4,124518071	-0,0642	1,0598	0,0884	1,065
4,125951457	-0,0669	1,0566	0,0872	1,062
4,127014478	-0,0689	1,0546	0,088	1,061
4,128057186	-0,0723	1,0517	0,0872	1,058
4,129251665	-0,0755	1,0478	0,0848	1,054
4,130871405	-0,0762	1,0448	0,0818	1,051
4,132130571	-0,076	1,0402	0,0774	1,046
4,133202707	-0,076	1,0353	0,0728	1,041
4,134233384	-0,0765	1,0317	0,0716	1,037
4,135655623	-0,0777	1,0278	0,0725	1,033
4,136743436	-0,0808	1,0248	0,0735	1,031
4,137920311	-0,0823	1,0221	0,075	1,028
4,139190311	-0,0791	1,0204	0,0772	1,026
4,140263123	-0,0747	1,0197	0,0799	1,026
4,14145854	-0,0696	1,0173	0,083	1,023
4,14290203	-0,0642	1,0114	0,0875	1,017
4,143989113	-0,0596	1,0046	0,0928	1,011
4,145199269	-0,0535	1,0004	0,097	1,006
4,150149165	-0,0445	0,9967	0,0999	1,003
4,151528384	-0,0357	0,9926	0,1043	0,999
4,151988332	-0,0281	0,9894	0,1092	0,996
4,152405259	-0,02	0,9865	0,1141	0,993
4,152811301	-0,0127	0,9838	0,1175	0,991
4,153249894	-0,0066	0,9823	0,1202	0,99
4,154857082	-0,0005	0,9818	0,1219	0,989
4,156059061	0,0056	0,9789	0,1229	0,987
4,156749842	0,01	0,9728	0,1258	0,981
4,157256353	0,0137	0,9659	0,129	0,975
4,158829582	0,019	0,9613	0,1322	0,971
4,159759946	0,0254	0,9584	0,1348	0,968
4,160904634	0,0298	0,9542	0,1363	0,964
4,162117342	0,0327	0,9491	0,137	0,96
4,167753019	0,0354	0,9437	0,1373	0,954
4,168760571	0,0362	0,9366	0,1375	0,947
4,169197238	0,0354	0,9295	0,1365	0,94
4,169572342	0,0327	0,9251	0,1353	0,936
4,169962655	0,0276	0,9225	0,1344	0,933
4,170312915	0,0222	0,9203	0,1336	0,93
4,17194578	0,0151	0,9203	0,1322	0,93
4,172645571	0,0076	0,9205	0,1278	0,929
4,173502082	0,0012	0,9173	0,1251	0,926
4,17489229	-0,0042	0,9124	0,1253	0,921
4,175938592	-0,0085	0,9083	0,1256	0,917
4,176912186	-0,0117	0,9051	0,1265	0,914
4,178097186	-0,0146	0,9019	0,1273	0,911
4,179444946	-0,0168	0,8998	0,1287	0,909
4,181324998	-0,0198	0,8971	0,1295	0,907
4,183202863	-0,022	0,8949	0,1297	0,904
4,183893905	-0,0244	0,8941	0,1309	0,904
4,185241092	-0,0261	0,8944	0,1336	0,905
4,186081248	-0,0271	0,8968	0,1353	0,907
4,186705676	-0,0283	0,8988	0,1353	0,909
4,18759854	-0,0286	0,8973	0,1365	0,908
4,188829061	-0,0298	0,8944	0,14	0,906
4,190021509	-0,0306	0,8912	0,1439	0,903
4,191148853	-0,0291	0,8893	0,1471	0,902
4,192899321	-0,0271	0,8885	0,1483	0,901
4,193576978	-0,0261	0,8875	0,1476	0,9
4,194865936	-0,0244	0,887	0,1468	0,899
4,195960207	-0,0222	0,8873	0,1463	0,9
